num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
19.0,1.115,3.193,0.168,4.308,19.0,1.095,3.383,0.178,4.478,1,24,24
21.0,1.690,5.323,0.253,7.013,21.0,2.034,5.874,0.280,7.908,2,24,48
21.0,1.928,7.395,0.352,9.323,21.0,2.202,6.072,0.289,8.274,4,24,96
23.0,4.421,16.143,0.702,20.564,23.0,4.231,9.595,0.417,13.826,8,24,192
24.0,5.002,30.084,1.254,35.086,24.0,4.833,16.104,0.671,20.937,16,24,384
26.0,5.660,46.007,1.769,51.667,26.0,5.102,26.744,1.029,31.846,32,24,768
27.0,11.421,66.795,2.474,78.216,27.0,11.226,63.568,2.354,74.794,64,24,1536
