num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
21.0,4.800,6.439,0.307,11.239,22.5,4.432,6.199,0.276,10.631,1,1,1
34.0,10.589,7.189,0.211,17.778,35.6,4.695,7.509,0.211,12.204,1,1,1
48.0,8.201,13.122,0.273,21.323,46.4,4.324,12.655,0.273,16.979,1,1,1
48.0,15.628,12.331,0.257,27.959,47.2,5.099,12.077,0.256,17.176,1,1,1
