num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
74.0,3.804,11.005,0.149,14.809,78.0,3.636,11.771,0.151,15.407,1,1,1
48.0,3.319,8.425,0.176,11.744,49.8,2.020,8.724,0.175,10.744,1,1,1
94.0,4.439,16.655,0.177,21.094,98.9,3.947,17.583,0.178,21.530,1,1,1
64.0,3.896,13.335,0.208,17.231,66.2,2.158,13.891,0.210,16.049,1,1,1
