18.0,6.961,4.751,0.264,11.712,19.6,6.750,5.128,0.262,11.878
48.0,14.464,9.550,0.199,24.014,47.2,4.971,9.238,0.196,14.208
57.0,19.061,15.829,0.278,34.890,55.9,8.023,15.247,0.273,23.270
