num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
54.0,34.621,12.634,0.234,47.255,52.4,6.300,10.732,0.205,17.032
38.0,36.894,14.238,0.375,51.132,37.3,6.471,11.610,0.311,18.082
28.0,33.559,16.680,0.596,50.239,27.6,6.015,15.560,0.564,21.575
21.0,37.087,24.937,1.187,62.024,21.0,6.388,21.828,1.039,28.216
