num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
34.0,6.943,14.445,0.425,21.388,35.1,5.998,14.800,0.422,20.798
71.0,33.790,25.385,0.358,59.175,71.6,9.447,25.239,0.352,34.685
66.0,23.924,22.912,0.347,46.836,63.9,6.731,22.896,0.358,29.627
96.0,51.136,26.236,0.273,77.372,95.3,9.664,27.298,0.286,36.962
