24.0,17.871,15.300,0.638,33.171,32.8,4.899,21.566,0.657,26.465
30.0,13.467,17.666,0.589,31.133,40.2,4.124,21.809,0.543,25.934
31.0,13.029,16.637,0.537,29.666,42.1,3.894,23.088,0.548,26.981
34.0,12.963,18.469,0.543,31.432,47.2,3.826,24.443,0.518,28.269
