num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
9.0,0.177,0.073,0.008,0.250,10.0,0.176,0.061,0.006,0.237,24,1,24
9.0,0.404,0.071,0.008,0.475,10.8,0.283,0.084,0.008,0.367,48,1,48
9.0,5.660,0.064,0.007,5.724,10.8,4.412,0.070,0.007,4.483,96,1,96
9.0,14.395,0.073,0.008,14.468,11.7,12.208,0.090,0.008,12.298,192,1,192
,,,,,,,,,,,,
10.0,25.046,7.627,0.763,32.673,13.6,19.305,15.003,1.103,34.308,768,1,768
10.0,31.959,11.868,1.187,43.827,13.4,20.201,15.510,1.157,35.710,1536,1,1536
