num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
8.0,0.700,0.071,0.009,0.771,8.0,0.167,0.069,0.009,0.235,1,1,1
9.0,0.582,0.065,0.007,0.647,9.9,0.144,0.069,0.007,0.212,1,1,1
11.0,0.549,0.075,0.007,0.624,11.2,0.131,0.072,0.006,0.203,1,1,1
12.0,0.535,0.073,0.006,0.608,12.0,0.126,0.072,0.006,0.198,1,1,1
