num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
34.0,6.962,14.091,0.414,21.053,35.1,6.042,14.922,0.425,20.964
48.0,17.527,53.263,1.110,70.790,52.1,15.499,78.418,1.505,93.916
51.0,23.666,158.989,3.117,182.655,54.1,23.678,279.483,5.162,303.160
