num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
11.0,5.181,0.569,0.052,5.750,13.7,1.127,0.746,0.054,1.872,8,24,192
14.0,4.175,0.790,0.056,4.965,17.6,1.033,0.950,0.054,1.983,8,24,192
19.0,4.189,0.742,0.039,4.931,22.6,1.040,1.010,0.045,2.050,8,24,192
24.0,6.524,1.094,0.046,7.618,29.3,1.264,1.248,0.043,2.512,8,24,192
