num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
38.0,41.658,7.565,0.199,49.223,41.0,39.042,8.452,0.206,47.494,192,1,192
105.0,18.789,138.368,1.318,157.157,107.9,8.384,50.160,0.465,58.545,192,1,192
95.0,27.175,105.651,1.112,132.826,97.1,12.881,77.066,0.794,89.947,192,1,192
