num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
,,,,,,,,,,,,
43.0,44.861,3.643,0.085,48.504,42.6,5.157,3.295,0.077,8.452,1,24,24
45.0,30.088,3.973,0.088,34.061,44.9,3.748,3.451,0.077,7.199,1,24,24
55.0,19.272,4.495,0.082,23.767,54.2,2.624,4.341,0.080,6.965,1,24,24
55.0,19.084,5.038,0.092,24.122,54.2,2.611,4.226,0.078,6.838,1,24,24
