num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg,ranks,cores,total_cores
31.0,71.212,29.818,0.962,101.030,31.0,16.881,21.789,0.703,38.670,16,24,384
32.0,29.152,19.093,0.597,48.245,31.1,7.415,11.483,0.369,18.898,32,24,768
30.0,18.788,11.156,0.372,29.944,30.0,4.611,6.223,0.207,10.834,64,24,1536
