num_iter_one,t_setup_one,t_solve_one,t_iter_one,t_total_one,num_iter_avg,t_setup_avg,t_solve_avg,t_iter_avg,t_total_avg
21.0,30.125,108.070,5.146,138.195,31.8,36.283,195.172,6.137,231.455
23.0,24.476,85.035,3.697,109.511,35.1,24.289,143.621,4.092,167.910
27.0,18.000,61.661,2.284,79.661,37.3,16.200,89.611,2.402,105.811
29.0,11.689,36.554,1.260,48.243,40.0,11.081,58.162,1.454,69.243
29.0,8.923,33.083,1.141,42.006,40.9,8.045,42.971,1.051,51.016
29.0,7.350,19.146,0.660,26.496,41.0,6.219,26.370,0.643,32.589
